Pillow I.D.,Date,Temp. Max.,Code,Temp. Min.,Code,Precipitation,Code,Accumulated Precip.,Code,Snow Water Equivalent,Code,Snow Depth,Code
3B17P,1993-03-11,5.2,,-1.9,,0,,326,,643,,,
3B17P,1993-03-12,7.6,,-1.6,,0,,327,,643,,,
3B17P,1993-03-13,3.4,,-2.2,,0,R,326,,643,,,
3B17P,1993-03-14,0.4,,-3.4,,3,,329,,651,,,
3B17P,1993-03-15,-0.1,,-9.1,,2,,331,,653,,,
3B17P,1993-03-16,0.1,,-8.2,,0,R,331,,658,,,
3B17P,1993-03-17,0.4,,-4.9,,5,,336,,666,,,
3B17P,1993-03-18,-1.3,,-8.5,,3,,339,,666,,,
3B17P,1993-03-19,-0.4,,-5.2,,5,,344,,673,,,
3B17P,1993-03-20,0.1,,-2.8,,31,,374,,692,,,
3B17P,1993-03-21,1.3,*,-1,,58,,432,,722,,,
3B17P,1993-03-22,0.7,,-2.5,*,8,,439,,743,,,
3B17P,1993-03-23,-1.9,,-4.6,,17,,457,,762,,,
3B17P,1993-03-24,-0.1,,-9.4,,11,,468,,767,,,
3B17P,1993-03-25,-0.1,,-8.8,,1,,469,,768,,,
3B17P,1993-03-26,1,,-7.6,,0,R,338,,771,,,
3B17P,1993-03-27,3.7,,-5.5,,1,,339,,770,,,
3B17P,1993-03-28,4.3,,-4.6,,0,R,338,,771,,,
3B17P,1993-03-29,1,,-3.1,,0,,338,,771,,,
3B17P,1993-03-30,1.6,,-2.8,,5,,342,,778,,,
3B17P,1993-03-31,3.4,,-4.6,,0,,342,,791,,,
3B17P,1993-04-01,2.8,,-0.4,,11,,353,,796,,,
3B17P,1993-04-02,2.5,,-1.6,,4,,356,,803,,,
3B17P,1993-04-03,3.7,,-2.2,,5,,361,,809,,,
3B17P,1993-04-04,1.6,,-6.4,,1,,362,,809,,,
3B17P,1993-04-05,0.7,,-4.6,,5,,367,,819,,,
3B17P,1993-04-06,3.1,,-3.4,,7,,374,,824,,,
3B17P,1993-04-07,-0.4,,-5.5,,40,,414,,853,,,
3B17P,1993-04-08,0.4,,-1.3,,0,,413,,870,,,
3B17P,1993-04-09,0.7,,-2.5,,4,,417,,878,,,
3B17P,1993-04-10,1.6,,-3.4,,2,,419,,885,,,
3B17P,1993-04-11,2.2,,-5.5,,5,,423,,888,,,
3B17P,1993-04-12,1.9,,-4.6,,2,,425,,894,,,
3B17P,1993-04-13,1.3,,-4.3,,6,,431,,898,,,
3B17P,1993-04-14,2.8,,-6.4,,2,,433,,903,,,
3B17P,1993-04-15,3.4,,-1,,7,,440,,905,,,
3B17P,1993-04-16,-0.4,,-2.5,,8,,448,,920,,,
3B17P,1993-04-17,0.7,,-4.9,,13,,461,,929,,,
3B17P,1993-04-18,1.6,,-2.5,,4,,464,,931,,,
3B17P,1993-04-19,3.4,,-5.8,,2,,467,,931,,,
3B17P,1993-04-20,4.9,,0.1,,1,,468,,933,,,
3B17P,1993-04-21,1,,-0.1,,10,,477,,945,,,
3B17P,1993-04-22,1.6,,-2.2,,13,,490,,957,,,
3B17P,1993-04-23,1.6,,-1,,6,,496,,970,,,
3B17P,1993-04-24,3.1,,-0.4,,20,,516,,980,,,
3B17P,1993-04-25,-0.7,,-1.6,,41,,557,,1033,,,
3B17P,1993-04-26,1.6,,-1.9,,17,,574,,1052,,,
3B17P,1993-04-27,2.8,,-1.9,,0,R,168,,1055,,,
3B17P,1993-04-28,3.7,,-1.3,,1,,169,,1055,,,
3B17P,1993-04-29,4.3,,-2.5,,0,,169,,1054,,,
3B17P,1993-04-30,4.6,,-3.1,,5,,174,,1049,,,
3B17P,1993-05-01,1.9,,-2.2,,5,,179,,1052,,,
3B17P,1993-05-02,1.6,,-4.9,,4,,183,,1055,,,
3B17P,1993-05-03,2.5,,-1.6,,2,,185,,1059,,,
3B17P,1993-05-04,7.3,,-0.7,,5,,189,,1057,,,
3B17P,1993-05-05,1.6,,-0.1,,0,,190,,1055,,,
3B17P,1993-05-06,2.5,,-1.9,,10,,199,,1052,,,
3B17P,1993-05-07,1.6,,-2.5,,2,,202,,1052,,,
3B17P,1993-05-08,3.4,,-1.9,,7,,209,,1052,,,
3B17P,1993-05-09,4.9,,-2.8,,18,,227,,1052,,,
3B17P,1993-05-10,6.7,,0.1,,32,,260,,1030,,,
3B17P,1993-05-11,15.7,,1,,2,,261,,1009,,,
3B17P,1993-05-12,18.7,,8.8,,1,,262,,973,,,
3B17P,1993-05-13,16,,4.9,,1,,263,,944,,,
3B17P,1993-05-14,10.3,,3.1,,1,,264,,925,,,
3B17P,1993-05-15,8.8,,3.7,,1,,266,,908,,,
3B17P,1993-05-16,7.9,,1.6,,0,R,263,,889,,,
3B17P,1993-05-17,14.2,,3.4,,1,,264,,860,,,
3B17P,1993-05-18,17.8,,10.6,,2,,266,,819,,,
3B17P,1993-05-19,8.2,,5.2,,11,,277,,788,,,
3B17P,1993-05-20,5.8,,2.8,,22,,299,,759,,,
3B17P,1993-05-21,3.7,,0.7,,16,,314,,740,,,
3B17P,1993-05-22,6.7,,1,,7,,321,,719,,,
3B17P,1993-05-23,13,,1.3,,1,,323,,688,,,
3B17P,1993-05-24,16.9,,7.3,,1,,323,,647,,,
3B17P,1993-05-25,17.8,,9.7,,0,,323,,609,,,
3B17P,1993-05-26,16.6,,8.2,,0,,323,,572,,,
3B17P,1993-05-27,16.6,,7.9,,7,,330,,530,,,
3B17P,1993-05-28,9.4,,5.5,,12,,342,,500,,,
3B17P,1993-05-29,8.2,,3.1,,8,,350,,468,,,
3B17P,1993-05-30,8.5,,4.6,,5,,355,,437,,,
3B17P,1993-05-31,6.1,,4,,3,,358,,418,,,
3B17P,1993-06-01,8.8,,1.6,,6,,364,,399,,,
3B17P,1993-06-02,11.2,,2.5,,5,,369,,377,,,
3B17P,1993-06-03,8.2,,4.3,,3,,372,,355,,,
3B17P,1993-06-04,8.2,,3.4,,0,R,371,,343,,,
3B17P,1993-06-05,16.3,,3.3,,6,,377,,309,,,
3B17P,1993-06-06,10.9,,6.7,,0,,377,,285,,,
3B17P,1993-06-07,9.7,,2.8,,1,,378,,260,,,
3B17P,1993-06-08,6.7,,0.1,,20,,398,,250,,,
3B17P,1993-06-09,4,,0.4,,16,,414,,230,,,
3B17P,1993-06-10,6.4,,,M,4,,418,,212,,,
3B17P,1993-06-11,8.2,,-1.6,,3,,421,,202,,,
3B17P,1993-06-12,7.9,,1,,7,,427,,190,,,
3B17P,1993-06-13,10.3,,1.9,,10,,437,,170,,,
3B17P,1993-06-14,7,,4.3,,8,,445,,140,,,
3B17P,1993-06-15,10.9,,4,,6,,451,,110,,,
3B17P,1993-06-16,14.2,,5.2,,1,,453,,73,,,
3B17P,1993-06-17,15.7,,6.4,,3,,455,,23,,,
3B17P,1993-06-18,16.9,,6.1,,1,,456,,2,,,
3B17P,1993-06-19,13,,0.4,,0,R,455,,0,R,,
3B17P,1993-06-20,10,,2.5,,3,,458,,0,R,,
3B17P,1993-06-21,4.9,,1,,0,R,457,,0,R,,
3B17P,1993-06-22,4.3,,-1.3,,0,,457,,0,R,,
3B17P,1993-06-23,12.4,,-0.7,,2,,459,,0,R,,
3B17P,1993-06-24,7.9,,4.9,,1,,460,,0,R,,
3B17P,1993-06-25,15.1,,5.5,,7,,467,,0,R,,
3B17P,1993-06-26,10,,5.8,,3,,470,,0,R,,
3B17P,1993-06-27,8.5,,1.3,,1,,471,,0,R,,
3B17P,1993-06-28,8.8,,2.5,,0,R,469,,0,R,,
3B17P,1993-06-29,7.3,,1,,0,R,471,,0,R,,
3B17P,1993-06-30,9.7,,4.9,,3,,473,,0,R,,
3B17P,1993-07-01,10.9,,3.7,,2,,475,,0,R,,
3B17P,1993-07-02,12.7,,2.8,,1,,477,,0,R,,
3B17P,1993-07-03,8.2,,5.8,,0,,476,,0,R,,
3B17P,1993-07-04,14.2,,3.4,,3,,479,,0,R,,
3B17P,1993-07-05,13.9,,4,,1,,480,,0,R,,
3B17P,1993-07-06,14.5,,3.4,,2,L,482,L,0,R,,
3B17P,1993-07-07,,M,5.5,U,,M,,M,,M,,
3B17P,1993-07-08,,,,,,,,,,,,
3B17P,1993-07-09,,,,,,,,,,,,
3B17P,1993-07-10,,,,,,,,,,,,
3B17P,1993-07-11,,,,,,,,,,,,
3B17P,1993-07-12,,,,,,,,,,,,
3B17P,1993-07-13,,,,,,,,,,,,
3B17P,1993-07-14,,,,,,,,,,,,
3B17P,1993-07-15,,,,,,,,,,,,
3B17P,1993-07-16,,,,,,,,,,,,
3B17P,1993-07-17,,,,,,,,,,,,
3B17P,1993-07-18,,,,,,,,,,,,
3B17P,1993-07-19,,,,,,,,,,,,
3B17P,1993-07-20,,,,,,,,,,,,
3B17P,1993-07-21,,,,,,,,,,,,
3B17P,1993-07-22,,,,,,,,,,,,
3B17P,1993-07-23,,,,,,,,,,,,
3B17P,1993-07-24,,,,,,,,,,,,
3B17P,1993-07-25,,,,,,,,,,,,
3B17P,1993-07-26,,,,,,,,,,,,
3B17P,1993-07-27,,,,,,,,,,,,
3B17P,1993-07-28,,,,,,,,,,,,
3B17P,1993-07-29,,,,,,,,,,,,
3B17P,1993-07-30,,,,,,,,,,,,
3B17P,1993-07-31,,,,,,,,,,,,
3B17P,1993-08-01,,,,,,,,,,,,
3B17P,1993-08-02,,,,,,,,,,,,
3B17P,1993-08-03,,,,,,,,,,,,
3B17P,1993-08-04,,,,,,,,,,,,
3B17P,1993-08-05,,,,,,,,,,,,
3B17P,1993-08-06,,,,,,,,,,,,
3B17P,1993-08-07,,,,,,,,,,,,
3B17P,1993-08-08,,,,,,,,,,,,
3B17P,1993-08-09,,,,,,,,,,,,
3B17P,1993-08-10,,,,,,,,,,,,
3B17P,1993-08-11,,,,,,,,,,,,
3B17P,1993-08-12,,,,,,,,,,,,
3B17P,1993-08-13,,,,,,,,,,,,
3B17P,1993-08-14,,,,,,,,,,,,
3B17P,1993-08-15,,,,,,,,,,,,
3B17P,1993-08-16,,,,,,,,,,,,
3B17P,1993-08-17,,,,,,,,,,,,
3B17P,1993-08-18,,,,,,,,,,,,
3B17P,1993-08-19,,,,,,,,,,,,
3B17P,1993-08-20,,,,,,,,,,,,
3B17P,1993-08-21,,,,,,,,,,,,
3B17P,1993-08-22,,,,,,,,,,,,
3B17P,1993-08-23,,,,,,,,,,,,
3B17P,1993-08-24,,,,,,,,,,,,
3B17P,1993-08-25,,,,,,,,,,,,
3B17P,1993-08-26,,,,,,,,,,,,
3B17P,1993-08-27,,,,,,,,,,,,
3B17P,1993-08-28,,,,,,,,,,,,
3B17P,1993-08-29,,,,,,,,,,,,
3B17P,1993-08-30,,,,,,,,,,,,
3B17P,1993-08-31,,,,,,,,,,,,
3B17P,1993-09-01,,,,,,,,,,,,
3B17P,1993-09-02,,,,,,,,,,,,
3B17P,1993-09-03,,,,,,,,,,,,
3B17P,1993-09-04,,,,,,,,,,,,
3B17P,1993-09-05,,,,,,,,,,,,
3B17P,1993-09-06,,,,,,,,,,,,
3B17P,1993-09-07,,,,,,,,,,,,
3B17P,1993-09-08,,,,,,,,,,,,
3B17P,1993-09-09,,,,,,,,,,,,
3B17P,1993-09-10,,,,,,,,,,,,
3B17P,1993-09-11,,,,,,,,,,,,
3B17P,1993-09-12,,,,,,,,,,,,
3B17P,1993-09-13,,,,,,,,,,,,
3B17P,1993-09-14,,,,,,,,,,,,
3B17P,1993-09-15,,,,,,,,,,,,
3B17P,1993-09-16,,,,,,,,,,,,
3B17P,1993-09-17,,,,,,,,,,,,
3B17P,1993-09-18,,,,,,,,,,,,
3B17P,1993-09-19,,,,,,,,,,,,
3B17P,1993-09-20,,,,,,,,,,,,
3B17P,1993-09-21,,,,,,,,,,,,
3B17P,1993-09-22,,,,,,,,,,,,
3B17P,1993-09-23,,,,,,,,,,,,
3B17P,1993-09-24,,,,,,,,,,,,
3B17P,1993-09-25,11.5,U,,M,,M,71,,0,R,,
3B17P,1993-09-26,19,,9.7,*,1,,71,,0,R,,
3B17P,1993-09-27,21.1,,13,,0,,71,,0,R,,
3B17P,1993-09-28,21.4,,11.8,,0,R,67,,0,R,,
3B17P,1993-09-29,17.5,,10.3,,,M,150,,0,R,,
3B17P,1993-09-30,16.6,,8.8,,0,R,149,,0,R,,
3B17P,1993-10-01,19.9,,9.4,,0,,158,,0,R,,
3B17P,1993-10-02,23.2,,14.2,,0,,158,,0,R,,
3B17P,1993-10-03,19.3,,11.2,,0,R,158,,0,R,,
3B17P,1993-10-04,17.8,,10.3,,1,E,,,0,R,,
3B17P,1993-10-05,,M,,M,0,R,159,,0,R,,
3B17P,1993-10-06,7.9,*,,M,1,,160,,0,R,,
3B17P,1993-10-07,12.4,*,,M,0,,160,,0,R,,
3B17P,1993-10-08,13.6,,4.9,*,0,R,160,,0,R,,
3B17P,1993-10-09,18.1,,,M,0,,160,,0,R,,
3B17P,1993-10-10,15.4,,6.7,,0,R,160,,0,R,,
3B17P,1993-10-11,13.6,,5.8,,0,,160,,0,R,,
3B17P,1993-10-12,,M,,M,0,,161,,0,R,,
3B17P,1993-10-13,13,,,M,5,E,,M,0,R,,
3B17P,1993-10-14,5.8,,,M,5,E,,M,0,R,,
3B17P,1993-10-15,6.1,,,M,4,E,175,,0,R,,
3B17P,1993-10-16,7.6,,0.4,,1,,175,,0,R,,
3B17P,1993-10-17,5.9,,1.6,,0,,175,,0,R,,
3B17P,1993-10-18,5.2,,,M,6,E,,M,0,R,,
3B17P,1993-10-19,6.7,,,M,5,E,186,,0,R,,
3B17P,1993-10-20,7.6,,,M,1,,187,,0,R,,
3B17P,1993-10-21,,M,4,,53,,239,,0,R,,
3B17P,1993-10-22,4.6,,,M,5,,244,,0,R,,
3B17P,1993-10-23,,M,0.4,,46,,290,,0,R,,
3B17P,1993-10-24,4.3,,-0.7,,0,,290,,0,R,,
3B17P,1993-10-25,10,,0.7,,1,E,291,,0,R,,
3B17P,1993-10-26,13.9,,,M,0,R,291,,0,R,,
3B17P,1993-10-27,9.7,,,M,0,,291,,0,R,,
3B17P,1993-10-28,11.2,,,M,2,,292,,0,R,,
3B17P,1993-10-29,13,,6.7,,10,,,M,0,R,,
3B17P,1993-10-30,5.5,,,M,,M,1520,,0,R,,
3B17P,1993-10-31,,M,,M,3,E,298,,0,R,,
3B17P,1993-11-01,,M,,M,4,,301,,0,R,,
3B17P,1993-11-02,6.1,,1,,51,,353,,0,R,,
3B17P,1993-11-03,6.1,,-2.2,,1,,353,,0,R,,
3B17P,1993-11-04,2.2,,-2.8,*,2,E,,M,0,R,,
3B17P,1993-11-05,2.8,*,,M,2,E,,M,0,R,,
3B17P,1993-11-06,,M,,M,0,E,358,,0,R,,
3B17P,1993-11-07,,M,-2.5,*,0,,358,,0,R,,
3B17P,1993-11-08,,M,,M,0,E,,M,0,R,,
3B17P,1993-11-09,1.6,,,M,0,E,358,,0,R,,
3B17P,1993-11-10,6.4,,-2.2,*,0,,358,,0,R,,
3B17P,1993-11-11,3.1,,,M,0,R,357,,0,R,,
3B17P,1993-11-12,,M,-1.9,,0,,357,,0,R,,
3B17P,1993-11-13,,M,,M,1,,358,,0,R,,
3B17P,1993-11-14,3.4,,,M,,M,,M,0,R,,
3B17P,1993-11-15,3.4,,,M,,M,,M,0,R,,
3B17P,1993-11-16,-3.1,,,M,,M,443,,0,R,,
3B17P,1993-11-17,-2.2,,-7,,5,,448,,0,R,,
3B17P,1993-11-18,1.6,,-5.2,,2,,451,,0,R,,
3B17P,1993-11-19,1,,-2.2,,9,,460,,0,R,,
3B17P,1993-11-20,1.3,,0.4,,26,,486,,0,,,
3B17P,1993-11-21,0.4,,-10.9,,0,R,484,,0,,,
3B17P,1993-11-22,-5.8,,-18.4,,0,R,483,,0,,,
3B17P,1993-11-23,-3.7,,-10.9,,0,R,482,,0,,,
3B17P,1993-11-24,1.6,,-7,,0,R,481,,2,,,
3B17P,1993-11-25,6.4,,-1.9,,0,R,480,,2,,,
3B17P,1993-11-26,6.4,,-0.1,,5,,485,,15,,,
3B17P,1993-11-27,2.8,,-0.4,,27,,512,,19,,,
3B17P,1993-11-28,3.1,,-0.1,,41,,553,,17,,,
3B17P,1993-11-29,1.6,,-3.4,,3,,556,,15,,,
3B17P,1993-11-30,1.3,,-5.8,,15,,571,,34,,,
3B17P,1993-12-01,1.3,,-2.2,,8,,579,,55,,,
3B17P,1993-12-02,4,,-4.3,,103,,682,,69,,,
3B17P,1993-12-03,4,,-1.9,,59,,742,,62,,,
3B17P,1993-12-04,-1.9,,-7,,8,,750,,62,,,
3B17P,1993-12-05,-4,,-8.2,,0,,750,,58,,,
3B17P,1993-12-06,-2.2,,-7.3,,6,,756,,63,,,
3B17P,1993-12-07,-2.2,,-4.9,,1,,757,,72,,,
3B17P,1993-12-08,-2.5,,-4.9,,2,,759,,92,,,
3B17P,1993-12-09,0.1,,-4.3,*,0,E,160,,178,,,
3B17P,1993-12-10,0.1,,,M,12,,172,,170,,,
3B17P,1993-12-11,-2.8,*,,M,20,,192,,204,,,
3B17P,1993-12-12,-1.3,U,,M,,M,,,219,L,,
3B17P,1993-12-13,,M,,M,,M,,,281,L,,
3B17P,1993-12-14,-1.6,,,M,,M,240,A,283,A,,
3B17P,1993-12-15,-2.5,,-5.5,,1,,241,,283,,,
3B17P,1993-12-16,0.1,,-6.1,,0,R,240,,283,,,
3B17P,1993-12-17,1.9,,-2.5,,0,,240,,283,,,
3B17P,1993-12-18,3.4,,-1.3,,0,,240,,283,,,
3B17P,1993-12-19,3.7,,0.1,,0,,240,,283,,,
3B17P,1993-12-20,3.1,,-2.5,,0,,240,,283,,,
3B17P,1993-12-21,4,,-1,,0,,240,,283,,,
3B17P,1993-12-22,4.6,,-2.2,,0,,240,,283,,,
3B17P,1993-12-23,7.3,,1.9,,0,,240,,283,,,
3B17P,1993-12-24,10.3,,1.6,,0,,240,,284,,,
3B17P,1993-12-25,7,,1,,0,,240,,284,,,
3B17P,1993-12-26,5.5,,1.6,,0,,240,,284,,,
3B17P,1993-12-27,3.7,,-1,,0,,240,,284,,,
3B17P,1993-12-28,2.5,,-0.4,,2,,242,,286,,,
3B17P,1993-12-29,1.3,,-0.4,*,12,,254,,302,,,
3B17P,1993-12-30,1.3,,,M,1,,255,,307,,,
3B17P,1993-12-31,-0.1,,-4,,29,,285,,336,,,
3B17P,1994-01-01,0.1,,-2.5,*,9,,293,,362,,,
3B17P,1994-01-02,1.3,,-2.8,,28,,321,,378,,,
3B17P,1994-01-03,1.9,,-4,,70,,391,,418,,,
3B17P,1994-01-04,1.9,,-3.1,,5,,396,,422,,,
3B17P,1994-01-05,-2.5,,-5.5,,13,,409,,422,,,
3B17P,1994-01-06,-1.6,,-6.1,,0,R,226,,422,,,
3B17P,1994-01-07,-1,,-4,,4,,230,,430,,,
3B17P,1994-01-08,1,,-3.4,,6,,236,,436,,,
3B17P,1994-01-09,0.1,,-3.4,,1,,237,,441,,,
3B17P,1994-01-10,0.1,,-2.5,,4,,241,,450,,,
3B17P,1994-01-11,3.4,,-3.1,,3,,244,,452,,,
3B17P,1994-01-12,4.6,,0.1,,3,,247,,452,,,
3B17P,1994-01-13,7,,2.2,,2,,249,,446,,,
3B17P,1994-01-14,7,,1,,1,,250,,446,,,
3B17P,1994-01-15,1,,-1.9,,1,,252,,446,,,
3B17P,1994-01-16,1.3,,-2.5,,0,,252,,446,,,
3B17P,1994-01-17,3.1,,-1.9,,0,,252,,446,,,
3B17P,1994-01-18,2.2,,-2.5,,0,,252,,446,,,
3B17P,1994-01-19,8.2,,0.1,,2,,254,,445,,,
3B17P,1994-01-20,8.2,,1.6,,5,,259,,445,,,
3B17P,1994-01-21,4.6,,1,,34,,293,,447,,,
3B17P,1994-01-22,1,,-0.4,,50,,343,,493,,,
3B17P,1994-01-23,1,,-1,,7,,350,,503,,,
3B17P,1994-01-24,0.1,,-1.9,,5,,355,,508,,,
3B17P,1994-01-25,2.5,,-3.4,,4,,359,,508,,,
3B17P,1994-01-26,2.8,,-5.5,,0,R,359,,508,,,
3B17P,1994-01-27,3.4,,-4.6,,4,,363,,508,,,
3B17P,1994-01-28,7.3,,-2.5,,0,,363,,504,,,
3B17P,1994-01-29,12.1,,2.2,,0,,363,,503,,,
3B17P,1994-01-30,5.8,,-1,,0,L,363,L,503,L,,
3B17P,1994-01-31,1.3,U,-1.9,U,0,A,363,A,500,A,,
3B17P,1994-02-01,7.9,,-1.3,U,0,,363,,500,,,
3B17P,1994-02-02,5.2,,-1.6,,0,R,363,,496,,,
3B17P,1994-02-03,4,,-2.8,,0,,363,,496,,,
3B17P,1994-02-04,5.2,,-3.4,,0,R,363,,495,,,
3B17P,1994-02-05,6.4,,-1.9,*,0,,363,,495,,,
3B17P,1994-02-06,-0.1,,,M,1,,364,,495,,,
3B17P,1994-02-07,-5.8,,-14.2,,0,,364,,498,,,
3B17P,1994-02-08,-4.3,,-10.3,,13,E,369,,511,,,
3B17P,1994-02-09,-4.3,,-7,,11,E,372,,521,,,
3B17P,1994-02-10,-2.5,,-7.3,,5,E,374,,526,,,
3B17P,1994-02-11,-2.2,,-8.5,,41,,416,,564,,,
3B17P,1994-02-12,-1.3,,-4,,75,E,440,,639,,,
3B17P,1994-02-13,-3.7,,-7.9,,50,E,443,,688,,,
3B17P,1994-02-14,-1,,-7.9,,75,E,457,,763,,,
3B17P,1994-02-15,-1,,-6.1,,37,E,439,,799,,,
3B17P,1994-02-16,-0.1,,-6.7,,35,E,439,,834,,,
3B17P,1994-02-17,-0.4,,-6.1,,7,E,434,,841,,,
3B17P,1994-02-18,-1.9,,-8.5,*,0,E,459,,842,,,
3B17P,1994-02-19,-2.5,,-10,,6,E,473,,848,,,
3B17P,1994-02-20,-3.4,,,M,26,E,473,,872,,,
3B17P,1994-02-21,-1.6,,-7.9,U,8,,481,,881,,,
3B17P,1994-02-22,-2.2,,-7.9,*,13,E,475,,894,,,
3B17P,1994-02-23,-4.9,,-11.5,,3,E,474,,897,,,
3B17P,1994-02-24,-6.4,,-14.5,,10,E,473,,907,,,
3B17P,1994-02-25,0.7,,-10.6,,9,E,475,,916,,,
3B17P,1994-02-26,1,,-2.2,,9,E,436,,924,,,
3B17P,1994-02-27,1.3,,-1.9,,20,E,560,,943,,,
3B17P,1994-02-28,4,,0.1,,14,E,664,,957,,,
3B17P,1994-03-01,4,,0.7,,21,E,742,,977,,,
3B17P,1994-03-02,1.9,,-1.6,,11,E,747,,988,,,
3B17P,1994-03-03,0.4,,-3.1,,17,E,758,,1003,,,
3B17P,1994-03-04,-0.4,,-6.4,,7,E,,,1011,,,
3B17P,1994-03-05,-0.7,,-9.1,,0,R,244,,1007,,,
3B17P,1994-03-06,1.9,,-7.9,,0,,244,,993,,,
3B17P,1994-03-07,3.4,,-4.3,,0,R,243,,990,,,
3B17P,1994-03-08,5.8,,-1.6,,0,,243,,985,,,
3B17P,1994-03-09,3.1,,-1,,2,,245,,985,,,
3B17P,1994-03-10,3.4,,-2.5,,4,,249,,981,,,
3B17P,1994-03-11,1.9,,-5.2,,0,R,249,,980,,,
3B17P,1994-03-12,3.4,,-0.4,,4,,254,,973,,,
3B17P,1994-03-13,3.4,,-1,,4,,257,,973,,,
3B17P,1994-03-14,4.3,,-4.9,*,1,,259,,970,,,
3B17P,1994-03-15,1.6,,-2.8,,1,,260,,970,,,
3B17P,1994-03-16,,M,-5.5,,11,,271,,971,,,
3B17P,1994-03-17,,M,-6.7,,22,,294,,993,,,
3B17P,1994-03-18,-2.2,,-9.1,,5,,299,,997,,,
3B17P,1994-03-19,-2.5,,-10.3,,12,,311,,1003,,,
3B17P,1994-03-20,-1.9,,-5.5,,30,,341,,1031,,,
3B17P,1994-03-21,-2.5,,-9.7,,5,,346,,1041,,,
3B17P,1994-03-22,-4.3,,-11.8,,1,,347,,1045,,,
3B17P,1994-03-23,0.4,,-9.1,,0,R,344,,1048,,,
3B17P,1994-03-24,4.3,,-7,,0,,344,,1048,,,
3B17P,1994-03-25,10.6,,-3.4,,0,R,343,,1050,,,
3B17P,1994-03-26,15.1,,5.5,,0,,343,,1046,,,
3B17P,1994-03-27,14.5,,4.3,,0,R,343,,1041,,,
3B17P,1994-03-28,12.7,,4.3,,0,,343,,1033,,,
3B17P,1994-03-29,10,,5.8,,0,,343,,1030,,,
3B17P,1994-03-30,9.7,,4,,0,,343,,1026,,,
3B17P,1994-03-31,11.2,,1.9,,0,,343,,1018,,,
3B17P,1994-04-01,5.2,,0.7,,0,,343,,1016,,,
3B17P,1994-04-02,5.2,,-0.1,,2,,345,,1011,,,
3B17P,1994-04-03,3.4,,-2.5,,1,,346,,1007,,,
3B17P,1994-04-04,3.7,,-3.1,,2,,348,,1007,,,
3B17P,1994-04-05,0.1,,-7,,4,,352,,1007,,,
3B17P,1994-04-06,0.7,,-2.8,,5,,357,,1011,,,
3B17P,1994-04-07,2.2,,-3.1,,5,,363,,1017,,,
3B17P,1994-04-08,0.7,,-2.2,,8,,371,,1030,,,
3B17P,1994-04-09,4,,-1.9,,7,,378,,1033,,,
3B17P,1994-04-10,2.5,,-1.9,,11,,389,,1038,,,
3B17P,1994-04-11,,M,,M,20,,410,,1052,,,
3B17P,1994-04-12,,M,,M,7,,417,,1060,,,
3B17P,1994-04-13,-0.1,,-4.3,,4,,421,,1063,,,
3B17P,1994-04-14,1.3,,-6.7,,1,,422,,1067,,,
3B17P,1994-04-15,5.8,,-0.1,,0,,422,,1066,,,
3B17P,1994-04-16,11.8,,2.8,,0,R,422,,1060,,,
3B17P,1994-04-17,11.5,,4.6,,0,,422,,1048,,,
3B17P,1994-04-18,8.2,,5.5,,4,,426,,1028,,,
3B17P,1994-04-19,5.5,,0.7,,4,,430,,1013,,,
3B17P,1994-04-20,8.2,,0.4,,0,,430,,1003,,,
3B17P,1994-04-21,4.6,,0.4,,3,,433,,993,,,
3B17P,1994-04-22,4.9,,-1.9,,0,,433,,988,,,
3B17P,1994-04-23,5.5,,-0.1,,0,,433,,985,,,
3B17P,1994-04-24,2.8,,-1.3,,2,,435,,980,,,
3B17P,1994-04-25,9.1,,-3.4,,0,,435,,973,,,
3B17P,1994-04-26,6.1,,1.3,,1,,436,,966,,,
3B17P,1994-04-27,11.2,,1,,0,,436,,956,,,
3B17P,1994-04-28,11.8,,2.8,,0,,436,,943,,,
3B17P,1994-04-29,5.8,,-0.1,,1,,437,,930,,,
3B17P,1994-04-30,4.9,,-3.7,,1,,438,,923,,,
3B17P,1994-05-01,1.9,,-2.8,,0,,439,,918,,,
3B17P,1994-05-02,5.2,,-4.3,,2,,441,,917,,,
3B17P,1994-05-03,4.9,,-1.6,,4,,445,,917,,,
3B17P,1994-05-04,6.4,,,M,4,,449,,907,,,
3B17P,1994-05-05,15.1,,1.6,,0,R,449,,891,,,
3B17P,1994-05-06,18.4,,6.1,,0,,449,,872,,,
3B17P,1994-05-07,18.7,,8.2,,0,R,449,,848,,,
3B17P,1994-05-08,17.8,,8.2,,0,,449,,823,,,
3B17P,1994-05-09,10,,4.6,,0,,449,,802,,,
3B17P,1994-05-10,8.2,,3.1,,2,,451,,780,,,
3B17P,1994-05-11,7.9,,2.8,,1,,453,,756,,,
3B17P,1994-05-12,4.9,,-3.4,,1,,454,,748,,,
3B17P,1994-05-13,7.6,,-1,,1,,456,,733,,,
3B17P,1994-05-14,5.5,,-0.7,,7,,462,,728,,,
3B17P,1994-05-15,5.5,,-2.8,,6,,469,,725,,,
3B17P,1994-05-16,5.8,,-0.7,,2,,471,,718,,,
3B17P,1994-05-17,10.6,,0.1,,4,,475,,705,,,
3B17P,1994-05-18,13,,2.8,,0,,475,,682,,,
3B17P,1994-05-19,15.1,,4.6,,0,,475,,657,,,
3B17P,1994-05-20,10.3,,3.7,,9,,484,,640,,,
